timestamp,screen_width,screen_height,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,face_x,face_y,face_z,focused?
1762839437.078,1470,956,536.3203125,453.1041666666667,612.1171875,464.05833333333334,601.5945956110954,508.851615190506,-0.025509774684906006,False
1762839437.166,1470,956,536.3203125,453.1041666666667,612.1171875,464.05833333333334,601.8595987558365,508.843181848526,-0.025539271533489227,False
1762839437.25,1470,956,536.3203125,453.1041666666667,612.1171875,464.05833333333334,601.85302734375,508.6811819076538,-0.025564488023519516,False
1762839437.338,1470,956,536.3203125,453.1041666666667,612.1171875,464.05833333333334,602.1017333865166,508.63844537734985,-0.025618037208914757,False
1762839437.424,1470,956,536.3203125,453.1041666666667,611.1984515190125,463.85915451049806,602.1580284833908,508.51405358314514,-0.025695525109767914,False
1762839437.511,1470,956,536.3203125,453.1041666666667,612.1171875,463.0625,602.2294816374779,508.240140914917,-0.025698428973555565,False
1762839437.596,1470,956,536.3203125,453.1041666666667,612.1171875,463.0625,602.3415023088455,507.9376802444458,-0.02571193501353264,False
1762839437.684,1470,956,535.171875,447.12916666666666,612.1171875,459.07916666666665,602.9434874653816,507.8285596370697,-0.025747232139110565,False
1762839437.771,1470,956,535.171875,446.1333333333333,612.1171875,458.0833333333333,601.7581361532211,507.42506980895996,-0.02625809796154499,False
1762839437.858,1470,956,535.171875,446.1333333333333,612.1171875,458.0833333333333,600.8037042617798,506.9389560222626,-0.02623656392097473,False
1762839437.943,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,600.996684730053,506.7643060684204,-0.026219286024570465,False
1762839438.033,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,601.220331788063,506.46121859550476,-0.026214776560664177,False
1762839438.087,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,601.0640197992325,506.4283399581909,-0.026091869920492172,False
1762839438.16,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,601.0080751776695,506.26229429244995,-0.026097457855939865,False
1762839438.247,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,601.1636424064636,506.18787574768066,-0.026082752272486687,False
1762839438.333,1470,956,535.171875,446.1333333333333,612.1171875,456.0916666666667,601.3762056827545,506.05459475517273,-0.026195406913757324,False
1762839438.422,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,601.4171236753464,505.97248363494873,-0.02631697617471218,False
1762839438.506,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,601.4007389545441,505.95544600486755,-0.02636907249689102,False
1762839438.592,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,601.0737892985344,506.0100347995758,-0.026466036215424538,False
1762839438.679,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,600.6103733181953,506.044793844223,-0.02639988251030445,False
1762839438.765,1470,956,535.171875,446.1333333333333,612.1171875,457.0875,600.4292213916779,506.2368233203888,-0.026438185945153236,False
1762839438.852,1470,956,534.0234375,446.1333333333333,610.96875,457.0875,600.1448982954025,505.9394910335541,-0.02631169743835926,False
1762839438.938,1470,956,533.0301904678345,446.05258598327634,610.96875,457.0875,599.6464347839355,505.89054346084595,-0.026240192353725433,False
1762839439.025,1470,956,533.0301904678345,446.05258598327634,609.8203125,458.0833333333333,599.3767440319061,505.74153542518616,-0.02611958608031273,False
1762839439.111,1470,956,536.3203125,447.12916666666666,610.96875,457.0875,599.8879560828209,505.96507596969604,-0.026064682751893997,False
1762839439.198,1470,956,536.3203125,447.12916666666666,612.1171875,458.0833333333333,600.0816813111305,505.58927941322327,-0.02625330165028572,False
1762839439.285,1470,956,536.3203125,447.12916666666666,612.1171875,458.0833333333333,600.3009474277496,505.86245131492615,-0.026293933391571045,False
1762839439.371,1470,956,536.3203125,447.12916666666666,612.1171875,458.0833333333333,600.1842391490936,505.93806648254395,-0.02627936378121376,False
1762839439.457,1470,956,536.3203125,447.12916666666666,612.1171875,458.0833333333333,600.2845627069473,505.90051531791687,-0.026227129623293877,False
1762839439.543,1470,956,535.171875,447.12916666666666,612.1171875,458.0833333333333,600.2284428477287,506.1534585952759,-0.02620014175772667,False
1762839439.631,1470,956,534.0234375,447.12916666666666,612.1171875,457.0875,600.2444332838058,506.4603068828583,-0.026167823001742363,False
1762839439.718,1470,956,534.0234375,447.12916666666666,612.1171875,457.0875,599.9763634800911,506.70527267456055,-0.026147902011871338,False
1762839439.803,1470,956,533.0301904678345,446.05258598327634,609.8203125,456.0916666666667,599.3685954809189,506.8190658092499,-0.026189791038632393,False
1762839439.891,1470,956,532.875,446.1333333333333,609.8203125,456.0916666666667,598.692572414875,506.9887013435364,-0.026149991899728775,False
1762839439.977,1470,956,532.9681212902069,446.26790211995444,609.8203125,456.0916666666667,598.4068912267685,506.95576572418213,-0.026307901367545128,False
1762839440.063,1470,956,531.7265625,446.1333333333333,609.8203125,456.0916666666667,597.9666066169739,506.7553598880768,-0.026308218017220497,False
1762839440.152,1470,956,531.7265625,447.12916666666666,609.8203125,457.0875,598.202388882637,506.3587079048157,-0.026116184890270233,False
1762839440.236,1470,956,530.578125,455.0958333333333,610.96875,463.0625,599.3120813369751,507.1189053058624,-0.025697538629174232,False
1762839440.322,1470,956,534.0234375,451.1125,612.1171875,461.0708333333333,599.9600225687027,506.761855840683,-0.025954987853765488,False
1762839440.41,1470,956,534.0234375,449.12083333333334,610.96875,460.075,600.3598272800446,507.1391909122467,-0.02601809799671173,False
1762839440.496,1470,956,534.0234375,449.12083333333334,610.96875,460.075,600.1985210180283,507.0918958187103,-0.02595597133040428,False
1762839440.582,1470,956,534.0234375,449.12083333333334,609.8203125,460.075,600.7756662368774,507.040668964386,-0.025851093232631683,False
1762839440.668,1470,956,532.875,449.12083333333334,609.8203125,459.07916666666665,600.092151761055,506.4185390472412,-0.02598930150270462,False
1762839440.755,1470,956,532.875,449.12083333333334,609.8203125,459.07916666666665,599.1635674238205,506.41574692726135,-0.02598271705210209,False
1762839440.842,1470,956,531.7265625,457.0875,609.8203125,464.05833333333334,596.8826740980148,506.89644742012024,-0.025864239782094955,False
1762839440.929,1470,956,534.0234375,457.0875,610.96875,465.0541666666667,596.9786605238914,506.9337706565857,-0.025645600631833076,False
1762839441.016,1470,956,532.875,455.0958333333333,610.96875,464.05833333333334,598.0504140257835,506.9941716194153,-0.025834375992417336,False
1762839441.102,1470,956,534.0234375,453.1041666666667,610.96875,463.0625,598.8323682546616,506.9587287902832,-0.025755126029253006,False
1762839441.187,1470,956,535.171875,453.1041666666667,610.96875,463.0625,599.3785840272903,506.74869298934937,-0.02565149962902069,False
1762839441.273,1470,956,535.171875,453.1041666666667,609.8203125,463.0625,599.8712646961212,506.6778643131256,-0.025541730225086212,False
1762839441.36,1470,956,536.3203125,453.1041666666667,610.96875,463.0625,600.1633858680725,506.54213309288025,-0.025417238473892212,False
1762839441.447,1470,956,536.3203125,453.1041666666667,610.96875,463.0625,600.1346468925476,506.51745986938477,-0.025483129546046257,False
1762839441.534,1470,956,535.171875,453.1041666666667,610.96875,463.0625,600.1268926262856,506.58977007865906,-0.025556283071637154,False
1762839441.621,1470,956,535.171875,453.1041666666667,610.96875,464.05833333333334,600.1455116271973,506.6428773403168,-0.0255780927836895,False
1762839441.706,1470,956,534.0234375,453.1041666666667,610.96875,463.0625,600.0617480278015,506.6473219394684,-0.025597739964723587,False
1762839441.792,1470,956,534.0234375,453.1041666666667,610.96875,463.0625,599.9389064311981,506.7069251537323,-0.025631094351410866,False
1762839441.88,1470,956,534.0234375,453.1041666666667,610.96875,463.0625,599.9842491745949,506.7457869052887,-0.025635864585638046,False
1762839441.966,1470,956,534.2610597610474,451.38719902038576,610.96875,463.0625,599.6426671743393,506.65763568878174,-0.025613639503717422,False
1762839442.053,1470,956,534.0234375,451.1125,610.96875,463.0625,599.4591933488846,506.60908699035645,-0.02568843401968479,False
1762839442.139,1470,956,527.1328125,449.12083333333334,607.5234375,461.0708333333333,598.7039628624916,505.98017621040344,-0.025768328458070755,False
1762839442.225,1470,956,525.984375,449.12083333333334,603.914032459259,459.93274243672687,598.7075114250183,505.91652727127075,-0.025771377608180046,False
1762839442.313,1470,956,525.984375,449.12083333333334,603.973753452301,459.8939338684082,598.3831027150154,505.77925753593445,-0.02595846727490425,False
1762839442.399,1470,956,525.984375,449.12083333333334,605.2265625,459.07916666666665,598.5630279779434,505.8415389060974,-0.0260606836527586,False
1762839442.485,1470,956,528.28125,449.12083333333334,607.5234375,460.075,599.0576800704002,506.4294226169586,-0.02612278237938881,False
1762839442.571,1470,956,529.4296875,449.12083333333334,607.5234375,460.075,599.1336894035339,506.20810437202454,-0.02604556828737259,False
1762839442.659,1470,956,530.578125,449.12083333333334,608.671875,460.075,599.3993058800697,506.0577857494354,-0.026065655052661896,False
1762839442.747,1470,956,530.578125,450.1166666666667,609.8203125,461.0708333333333,599.9495521187782,506.0110604763031,-0.026103846728801727,False
1762839442.832,1470,956,532.875,450.1166666666667,609.8203125,461.0708333333333,600.1446354389191,505.8879792690277,-0.026149209588766098,False
1762839442.916,1470,956,532.875,450.1166666666667,609.8203125,461.0708333333333,600.1449859142303,505.78700709342957,-0.026013383641839027,False
1762839443.006,1470,956,532.875,450.1166666666667,609.8203125,461.0708333333333,600.062492787838,505.66797161102295,-0.026053618639707565,False
1762839443.09,1470,956,532.875,451.1125,609.8203125,461.0708333333333,600.0402814149857,505.63554883003235,-0.026007475331425667,False
1762839443.178,1470,956,535.2762815952301,456.27273279825846,610.96875,465.0541666666667,597.5962418317795,504.93763279914856,-0.025570301339030266,False
1762839443.263,1470,956,531.7265625,453.1041666666667,612.1171875,463.0625,598.2968419790268,504.3504898548126,-0.025991687551140785,False
1762839443.35,1470,956,531.7265625,453.1041666666667,610.96875,463.0625,599.0839219093323,504.339435338974,-0.02615426480770111,False
1762839443.436,1470,956,534.0234375,453.1041666666667,610.96875,463.0625,598.6936676502228,504.1025040149689,-0.026143983006477356,False
1762839443.523,1470,956,534.0234375,453.1041666666667,609.8203125,463.0625,598.5148814320564,504.06455397605896,-0.026174845173954964,False
1762839443.61,1470,956,534.0234375,453.1041666666667,609.8203125,463.0625,598.5646489262581,504.136123418808,-0.026033105328679085,False
1762839443.696,1470,956,531.7265625,453.1041666666667,609.8203125,463.0625,598.2919791340828,503.98768520355225,-0.02623892016708851,False
1762839443.783,1470,956,531.7265625,453.1041666666667,608.671875,463.0625,598.4677425026894,503.8199300765991,-0.026314932852983475,False
1762839443.869,1470,956,525.984375,451.1125,606.210907459259,462.2089242299398,598.7881207466125,503.862096786499,-0.026191409677267075,False
1762839443.956,1470,956,521.390625,447.12916666666666,599.484375,459.07916666666665,598.5800698399544,504.13048219680786,-0.02612854167819023,False
1762839444.043,1470,956,520.2421875,447.12916666666666,599.484375,457.0875,596.1839577555656,503.7982199192047,-0.026558566838502884,False
1762839444.129,1470,956,525.984375,451.1125,601.945342540741,459.93274243672687,594.9718827009201,503.74437189102173,-0.026687705889344215,False
1762839444.215,1470,956,529.4296875,455.0958333333333,609.8203125,463.0625,594.0949496626854,503.98438024520874,-0.02600087597966194,False
1762839444.302,1470,956,531.7265625,453.1041666666667,609.8203125,462.06666666666666,595.3239789605141,503.60066318511963,-0.026247914880514145,False
1762839444.388,1470,956,531.7265625,451.1125,609.8203125,461.0708333333333,596.2086224555969,504.05925464630127,-0.026047678664326668,False
1762839444.476,1470,956,534.0234375,451.1125,609.8203125,461.0708333333333,596.6053166985512,504.35385179519653,-0.025863895192742348,False
1762839444.561,1470,956,534.0234375,451.1125,609.8203125,461.0708333333333,597.3681700229645,504.4969906806946,-0.025890689343214035,False
1762839444.648,1470,956,534.0234375,451.1125,609.8203125,461.0708333333333,597.8691306710243,504.51385736465454,-0.025905493646860123,False
1762839444.734,1470,956,534.0234375,451.1125,609.8203125,461.0708333333333,597.7471214532852,504.56918692588806,-0.025991618633270264,False
1762839444.821,1470,956,525.984375,449.12083333333334,605.2265625,459.07916666666665,597.8268545866013,504.6149435043335,-0.02613142505288124,False
1762839444.908,1470,956,525.984375,447.12916666666666,604.078125,458.0833333333333,597.2781416773796,504.67813658714294,-0.026282940059900284,False
1762839444.993,1470,956,525.984375,447.12916666666666,604.078125,458.0833333333333,595.9173774719238,504.5220057964325,-0.026289578527212143,False
1762839445.08,1470,956,525.984375,447.12916666666666,604.078125,458.0833333333333,596.096733212471,504.76907992362976,-0.026386631652712822,False
1762839445.166,1470,956,524.8359375,447.12916666666666,604.078125,458.0833333333333,595.7921263575554,504.6917552947998,-0.026475127786397934,False
1762839445.253,1470,956,524.8359375,447.12916666666666,603.914032459259,457.94107577006025,595.7526540756226,504.6259410381317,-0.026502661406993866,False
1762839445.341,1470,956,524.8359375,449.12083333333334,604.078125,458.0833333333333,596.275694668293,504.99267745018005,-0.02629508264362812,False
1762839445.426,1470,956,529.4296875,453.1041666666667,608.671875,462.06666666666666,597.2948330640793,504.1612524986267,-0.0266103632748127,False
1762839445.513,1470,956,530.578125,453.1041666666667,608.835967540741,461.92440910339354,598.9280042052269,504.62075567245483,-0.02651209756731987,False
1762839445.6,1470,956,534.0234375,453.1041666666667,612.1171875,463.0625,602.0211678743362,503.2731873989105,-0.026265112683176994,False
1762839445.686,1470,956,538.6171875,453.1041666666667,615.398407459259,463.9160757700602,601.922070980072,504.1419355869293,-0.026221461594104767,False
1762839445.773,1470,956,539.765625,453.1041666666667,617.859375,463.0625,606.7570531368256,502.64558720588684,-0.027369126677513123,False
1762839445.859,1470,956,543.2109375,451.1125,620.15625,463.0625,607.9128330945969,502.9684474468231,-0.027070222422480583,False
1762839445.946,1470,956,542.0625,447.12916666666666,621.3046875,458.0833333333333,609.8409730195999,498.0033173561096,-0.02642015740275383,False
1762839446.032,1470,956,544.359375,443.1458333333333,621.3046875,455.0958333333333,610.9981110692024,492.71663761138916,-0.02613118849694729,False
1762839446.118,1470,956,546.65625,439.1625,623.6015625,451.1125,613.2026007771492,489.43156599998474,-0.02646763063967228,False
1762839446.205,1470,956,547.8046875,438.1666666666667,624.585907459259,449.97440910339355,613.4861791133881,489.1737792491913,-0.027048202231526375,False
1762839446.291,1470,956,550.1015625,439.1625,628.1953125,451.1125,616.2908139824867,490.60402846336365,-0.0272029098123312,False
1762839446.378,1470,956,553.546875,441.1541666666667,630.4921875,452.10833333333335,620.035642683506,492.5304203033447,-0.027083363384008408,False
1762839446.464,1470,956,555.84375,445.1375,631.640625,453.1041666666667,618.5513359308243,494.2492265701294,-0.02716999500989914,False
1762839446.556,1470,956,535.171875,439.1625,621.3046875,447.12916666666666,610.1323056221008,492.42158460617065,-0.02989090234041214,True
1762839446.638,1470,956,519.2213580608368,436.06434847513833,611.1239404678345,444.06091931660967,588.9759510755539,491.9496023654938,-0.03120969794690609,True
1762839446.724,1470,956,503.1432330608368,436.28565152486163,599.484375,443.1458333333333,563.6356222629547,493.77770018577576,-0.03224693983793259,True
1762839446.811,1470,956,491.53125,436.175,590.296875,441.1541666666667,548.7225911021233,491.95792174339294,-0.033042486757040024,True
1762839446.897,1470,956,484.640625,437.17083333333335,584.5546875,441.1541666666667,538.2205983996391,493.53330421447754,-0.03324342891573906,True
1762839446.984,1470,956,481.1953125,440.1583333333333,581.109375,443.1458333333333,532.7778044342995,496.1184084415436,-0.0331602543592453,True
1762839447.071,1470,956,478.8984375,442.15,578.8125,445.1375,528.6531043052673,499.1474597454071,-0.033147141337394714,True
1762839447.156,1470,956,476.6015625,446.1333333333333,577.6640625,448.125,526.4284184575081,502.9920949935913,-0.033626701682806015,True
1762839447.247,1470,956,475.453125,450.1166666666667,576.515625,451.1125,524.8628014326096,506.8020851612091,-0.03361872211098671,True
1762839447.329,1470,956,475.453125,452.10833333333335,578.9401080608368,454.21065152486165,524.7270798683167,511.57974433898926,-0.03372512012720108,True
1762839447.416,1470,956,478.8984375,455.0958333333333,583.2786419391632,457.9726818084717,527.1064129471779,516.2897658348083,-0.0341927632689476,True
1762839447.503,1470,956,484.640625,455.0958333333333,591.4453125,457.0875,534.5531809329987,519.5546088218689,-0.03508806973695755,True
1762839447.59,1470,956,492.6796875,456.0916666666667,600.6328125,459.07916666666665,543.9524468779564,522.1521351337433,-0.03564505651593208,True
1762839447.676,1470,956,500.71875,456.0916666666667,610.96875,459.07916666666665,553.0241060256958,524.1447401046753,-0.036161158233881,True
1762839447.762,1470,956,508.7578125,456.0916666666667,620.15625,459.07916666666665,561.3333937525749,524.5862939357758,-0.036503132432699203,True
1762839447.849,1470,956,514.5,454.1,627.046875,456.0916666666667,567.2947159409523,523.5254023075104,-0.03670560568571091,True
1762839447.936,1470,956,519.09375,450.1166666666667,633.9375,453.1041666666667,574.3777343630791,521.1347208023071,-0.03724499046802521,True
1762839448.022,1470,956,525.984375,448.125,638.53125,450.1166666666667,579.5628851652145,518.3357629776001,-0.03772813826799393,True
1762839448.108,1470,956,530.578125,444.14166666666665,645.421875,446.1333333333333,586.6780158877373,515.4446082115173,-0.03801165148615837,True
1762839448.195,1470,956,539.765625,440.1583333333333,656.90625,442.15,596.2593537569046,510.792195558548,-0.038466691970825195,True
1762839448.281,1470,956,551.25,434.18333333333334,668.390625,436.175,609.6546077728271,505.40437269210815,-0.03860007971525192,True
1762839448.368,1470,956,565.03125,424.4241788228353,679.875,426.2166666666667,623.9927279949188,494.435045003891,-0.03924964740872383,True
1762839448.454,1470,956,574.21875,419.24583333333334,693.65625,420.2416666666667,632.9646331071854,488.18138003349304,-0.03926019370555878,True
1762839448.541,1470,956,583.40625,417.25416666666666,705.140625,418.25,641.1280354857445,485.8446035385132,-0.039416808634996414,True
1762839448.627,1470,956,592.59375,415.2625,710.8828125,417.25416666666666,646.2315693497658,483.44429206848145,-0.040270086377859116,True
1762839448.715,1470,956,594.994996547699,416.1678002675374,717.7734375,419.24583333333334,650.8335730433464,484.838015794754,-0.04004980996251106,True
1762839448.8,1470,956,599.588746547699,416.1678002675374,722.3671875,421.2375,656.0546037554741,487.76865911483765,-0.0406624935567379,True
1762839448.889,1470,956,608.671875,425.2208333333333,731.5546875,429.20416666666665,666.9294145703316,496.79757738113403,-0.039828039705753326,True
1762839448.974,1470,956,637.3828125,448.125,759.1171875,450.1166666666667,693.9636781811714,514.183367729187,-0.03935675695538521,True
1762839449.061,1470,956,681.0234375,481.98333333333335,805.0546875,483.975,740.7845950126648,551.6452414989471,-0.04087923467159271,True
1762839449.147,1470,956,714.328125,462.06666666666666,840.65625,463.0625,774.5238018035889,533.2030611038208,-0.041678331792354584,True
1762839449.234,1470,956,722.3671875,476.0083333333333,846.3984375,477.00416666666666,780.212454199791,545.3671312332153,-0.041936445981264114,True
1762839449.319,1470,956,718.921875,462.06666666666666,846.3984375,464.05833333333334,778.1892478466034,535.9233267307281,-0.042636096477508545,True
1762839449.406,1470,956,720.0703125,466.05,847.546875,468.0416666666667,779.3494087457657,537.801739692688,-0.04164395108819008,True
1762839449.493,1470,956,713.1796875,452.10833333333335,841.8046875,454.1,774.1173380613327,525.6386382579803,-0.042956721037626266,True
1762839449.579,1470,956,699.3984375,440.1583333333333,829.171875,441.1541666666667,762.8170502185822,511.6008846759796,-0.042715124785900116,True
1762839449.666,1470,956,685.6171875,411.2791666666667,816.5390625,412.275,748.1362527608871,482.9908859729767,-0.04358980059623718,True
1762839449.752,1470,956,679.875,430.2,807.3515625,429.20416666666665,744.8938304185867,498.6202049255371,-0.0431271567940712,True
1762839449.838,1470,956,670.6875,424.225,799.3125,424.225,737.9059660434723,495.48066544532776,-0.042987160384655,True
1762839449.925,1470,956,655.7578125,426.2166666666667,785.53125,426.2166666666667,722.4932447075844,498.31717443466187,-0.043551553040742874,True
1762839450.011,1470,956,652.3125,428.2083333333333,784.3828125,428.2083333333333,719.4956293702126,501.15111923217773,-0.04305049031972885,True
1762839450.098,1470,956,669.5390625,428.2083333333333,802.7578125,427.2125,737.5327098369598,502.50535440444946,-0.04399225115776062,True
1762839450.184,1470,956,687.9140625,432.19166666666666,819.984375,430.2,753.509915471077,505.4578218460083,-0.043838273733854294,True
