timestamp,screen_width,screen_height,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,face_x,face_y,face_z,focused?
1762839487.687,1470,956,677.578125,515.8416666666667,823.4296875,516.8375,750.5343800783157,598.4739370346069,-0.04745739698410034,True
1762839487.773,1470,956,676.4296875,511.85833333333335,826.770628452301,513.7594973246256,751.5250861644745,598.2075459957123,-0.04778937250375748,True
1762839487.863,1470,956,678.7265625,505.8833333333333,825.7265625,508.87083333333334,752.4510419368744,596.6362092494965,-0.048562727868556976,True
1762839487.947,1470,956,678.7265625,504.8875,826.875,508.87083333333334,752.0432639122009,596.4822437763214,-0.04869959130883217,True
1762839488.033,1470,956,678.7265625,503.89166666666665,826.875,507.875,753.1123888492584,595.7057495117188,-0.04874933138489723,True
1762839488.119,1470,956,678.7265625,503.89166666666665,826.875,507.875,753.1639963388443,595.3327450752258,-0.048897288739681244,True
1762839488.206,1470,956,679.875,503.89166666666665,826.875,507.7090379079183,753.496772646904,595.1264700889587,-0.04897024482488632,True
1762839488.292,1470,956,681.0234375,503.89166666666665,828.0234375,507.875,754.3248581886292,594.8561472892761,-0.04902201145887375,True
1762839488.379,1470,956,681.0234375,503.89166666666665,829.171875,506.87916666666666,754.4575130939484,594.8187100887299,-0.04908780753612518,True
1762839488.466,1470,956,681.0234375,503.89166666666665,829.171875,507.875,755.1532942056656,595.066468000412,-0.0490361750125885,True
1762839488.553,1470,956,681.0234375,503.89166666666665,829.171875,507.875,755.6807595491409,595.2052762508392,-0.04902555048465729,True
1762839488.638,1470,956,682.171875,503.89166666666665,830.3203125,507.875,756.5114736557007,595.3378734588623,-0.04902930185198784,True
1762839488.725,1470,956,683.3203125,503.89166666666665,831.46875,507.875,757.2493994235992,595.0481197834015,-0.0489475317299366,True
1762839488.815,1470,956,683.3203125,503.89166666666665,831.46875,507.875,757.9316872358322,595.1310856342316,-0.04891069233417511,True
1762839488.898,1470,956,683.3203125,503.89166666666665,831.46875,507.875,758.051900267601,595.5134921073914,-0.048803117126226425,True
1762839488.984,1470,956,683.3203125,503.89166666666665,831.46875,507.875,758.1388181447983,595.983195066452,-0.04883575811982155,True
1762839489.071,1470,956,683.3203125,503.89166666666665,831.46875,508.87083333333334,758.2283645868301,596.1012048721313,-0.04881338030099869,True
1762839489.158,1470,956,683.3203125,504.8875,831.46875,508.87083333333334,758.0243879556656,596.7000861167908,-0.048850901424884796,True
1762839489.245,1470,956,682.171875,505.8833333333333,830.3203125,510.8625,756.7779225111008,597.0704123973846,-0.048862274736166,True
1762839489.33,1470,956,681.0234375,507.875,829.171875,510.8625,755.3104823827744,598.5770175457001,-0.0487089529633522,True
1762839489.417,1470,956,681.0234375,507.875,829.171875,511.85833333333335,754.912868142128,599.6248033046722,-0.04874234274029732,True
1762839489.503,1470,956,681.0234375,508.87083333333334,829.171875,511.85833333333335,754.8752796649933,600.502269744873,-0.048815835267305374,True
1762839489.59,1470,956,681.0234375,508.87083333333334,829.171875,512.8541666666666,755.2292597293854,600.958240032196,-0.04888105392456055,True
1762839489.677,1470,956,681.0234375,508.87083333333334,829.171875,512.8541666666666,755.2664977312088,601.6666977405548,-0.049048904329538345,True
1762839489.764,1470,956,681.0234375,508.87083333333334,829.171875,512.8541666666666,755.4337620735168,601.8761067390442,-0.04900023713707924,True
1762839489.85,1470,956,681.0234375,509.8666666666667,829.171875,512.8541666666666,755.8151668310165,602.0679652690887,-0.04902449622750282,True
1762839489.936,1470,956,681.0234375,509.8666666666667,829.171875,512.8541666666666,755.80859541893,601.875935792923,-0.04900786280632019,True
1762839490.023,1470,956,681.0234375,509.8666666666667,829.171875,512.8541666666666,756.1906135082245,602.1794791221619,-0.049082446843385696,True
1762839490.11,1470,956,679.875,509.8666666666667,828.0234375,512.8541666666666,755.6097882986069,602.1575980186462,-0.049089349806308746,True
1762839490.196,1470,956,678.7265625,509.8666666666667,828.0234375,512.8541666666666,755.2428406476974,602.3718504905701,-0.049134351313114166,True
1762839490.282,1470,956,678.7265625,510.8625,828.0234375,513.85,754.7974741458893,602.2420454025269,-0.04910570755600929,True
1762839490.369,1470,956,678.7265625,510.8625,826.875,513.85,754.4653987884521,602.1974284648895,-0.049143362790346146,True
1762839490.455,1470,956,678.7265625,510.8625,826.875,513.85,754.0591979026794,602.4150998592377,-0.04909219965338707,True
