timestamp	screen_width	screen_height	left_gaze_x	left_gaze_y	right_gaze_x	right_gaze_y	face_x	face_y	face_z	focused?
1762839675	1512	982	611.8875	443.9458333	785.53125	465.4270833	686.8234885	540.8535496	-0.061499353	FALSE
1762839675	1512	982	613.06875	443.9458333	787.89375	466.45	689.1371062	543.5869828	-0.061020188	FALSE
1762839675	1512	982	617.79375	445.9916667	790.25625	466.45	690.8580801	542.9705263	-0.061060078	FALSE
1762839675	1512	982	617.79375	445.9916667	791.4375	468.4958333	687.6599128	544.2243352	-0.061785769	FALSE
1762839675	1512	982	617.79375	445.9916667	792.61875	468.4958333	690.835144	542.3695807	-0.061266966	FALSE
1762839675	1512	982	617.79375	444.96875	792.61875	466.45	694.0616548	542.7963943	-0.060887311	FALSE
1762839675	1512	982	617.79375	445.9916667	792.61875	467.4729167	692.2966111	543.0472615	-0.061119303	FALSE
1762839676	1512	982	618.975	445.9916667	792.61875	466.45	692.1039298	541.9520737	-0.061310668	FALSE
1762839676	1512	982	618.975	445.9916667	792.61875	467.4729167	693.9532378	541.8833574	-0.061865743	FALSE
1762839676	1512	982	620.15625	445.9916667	792.61875	466.45	693.5231745	541.191512	-0.061584819	FALSE
1762839676	1512	982	620.15625	443.9458333	792.61875	466.45	692.8404536	543.6652398	-0.06165503	FALSE
1762839676	1512	982	620.15625	445.9916667	792.61875	466.45	693.6108634	540.8603978	-0.061838746	FALSE
1762839676	1512	982	620.15625	443.9458333	792.61875	466.45	692.2053173	541.8068564	-0.061598066	FALSE
1762839676	1512	982	617.79375	443.9458333	792.61875	466.45	691.7027507	543.0440422	-0.060908839	FALSE
1762839676	1512	982	617.79375	443.9458333	790.25625	466.45	692.7736731	541.8976392	-0.060974281	FALSE
1762839676	1512	982	617.79375	443.9458333	792.61875	466.45	690.9950659	541.3505428	-0.061247222	FALSE
1762839676	1512	982	617.79375	443.9458333	792.61875	464.4041667	693.7263551	540.6375089	-0.061137449	FALSE
1762839676	1512	982	622.51875	441.9	794.98125	464.4041667	694.0974333	540.2966784	-0.061483026	FALSE
1762839676	1512	982	622.51875	441.9	797.34375	464.4041667	691.6441262	540.7815555	-0.061501872	FALSE
1762839676	1512	982	623.7	441.9	796.1625	464.4041667	690.5937066	541.6888564	-0.061264142	FALSE
1762839676	1512	982	624.88125	441.9	797.34375	462.3583333	689.2290759	539.7507527	-0.06166463	FALSE
1762839676	1512	982	623.7	440.8770833	796.1625	464.4041667	689.2214606	539.9646863	-0.061784662	FALSE
1762839677	1512	982	626.0625	440.8770833	797.34375	463.38125	690.7771504	540.6317142	-0.061469544	FALSE
1762839677	1512	982	622.51875	441.9	797.34375	463.38125	690.5687878	540.0842667	-0.061074786	FALSE
1762839677	1512	982	622.51875	441.9	798.525	464.4041667	692.9723475	540.3402261	-0.061174378	FALSE
